00000 00003 00003 00003 00003 00006 00004 00000 00040 00037 00000 00009 00000 00001 00001 00000 00003 00012 00008 00017 00000 00001 00000 00000 00010 00012 00000 00016 00016 00000 00000 00001 00000 00000 00002 00000 00000 00000 00000 00000 00000 00010 00000 00108 
00000 00002 00027 00017 00003 00000 00000 00002 00000 00016 00005 00003 00012 00000 00000 00001 00000 00000 00003 00001 00000 00007 00000 00014 00004 00000 00005 00000 00000 00000 00015 00000 00000 00006 00002 00000 00000 00000 00002 00001 00001 00001 00010 00028 
00000 00007 00000 00008 00004 00000 00001 00010 00000 00001 00003 00000 00000 00012 00002 00013 00001 00000 00005 00000 00012 00000 00021 00000 00000 00000 00006 00000 00000 00014 00001 00002 00014 00000 00030 00000 00016 00014 00010 00013 00000 00000 00001 00050 
00000 00000 00000 00000 00002 00002 00019 00000 00000 00000 00000 00000 00000 00001 00009 00000 00008 00000 00000 00000 00000 00012 00000 00000 00001 00000 00003 00000 00000 00000 00000 00000 00000 00006 00000 00013 00000 00000 00000 00000 00000 00000 00000 00016 
00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00004 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00001 00002 00000 00000 00000 00000 00000 00007 00000 00000 00000 00001 00000 00000 00000 00002 00011 00001 00001 00004 
00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00002 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 
